School ID, Category, Category Type, Year, Composite Score Mean, Total Tested
609746,Overall,Overall,2001,19.4,278
609746,Overall,Overall,2002,17.8,392
609746,Overall,Overall,2003,17.3,354
609746,Overall,Overall,2004,17.8,355
609746,Overall,Overall,2005,18.3,290
609746,Overall,Overall,2006,17.9,339
609746,Overall,Overall,2007,18.6,345
609746,Overall,Overall,2008,18.8,304
609746,Overall,Overall,2009,18.6,298
609746,Overall,Overall,2010,18.7,274
609746,Overall,Overall,2011,19.2,373
609746,Overall,Overall,2012,19.3,364
609746,Overall,Overall,2013,18.7,319
609746,Overall,Overall,2014,19.4,361
609746,Overall,Overall,2015,19.6,345
609751,Overall,Overall,2001,12.9,81
609751,Overall,Overall,2005,18.8,192
609751,Overall,Overall,2006,18.6,230
609751,Overall,Overall,2007,19.5,212
609751,Overall,Overall,2008,19.4,178
609751,Overall,Overall,2009,18.9,184
609751,Overall,Overall,2010,19.7,212
609751,Overall,Overall,2011,20.5,205
609751,Overall,Overall,2012,20.9,212
609751,Overall,Overall,2013,21.2,187
609751,Overall,Overall,2014,20.3,189
609751,Overall,Overall,2015,20.8,189
609719,Overall,Overall,2001,16.5,188
609719,Overall,Overall,2002,16.5,211
609719,Overall,Overall,2003,16.6,195
609719,Overall,Overall,2004,17.0,277
609719,Overall,Overall,2005,17.5,297
609719,Overall,Overall,2006,17.2,238
609719,Overall,Overall,2007,17.8,249
609719,Overall,Overall,2008,17.7,344
609719,Overall,Overall,2009,18.0,334
609719,Overall,Overall,2010,18.2,356
609719,Overall,Overall,2011,17.8,306
609719,Overall,Overall,2012,18.6,391
609719,Overall,Overall,2013,18.1,384
609719,Overall,Overall,2014,18.1,344
609719,Overall,Overall,2015,17.8,282
609720,Overall,Overall,2001,21.2,980
609720,Overall,Overall,2002,21.0,895
609720,Overall,Overall,2003,20.8,960
609720,Overall,Overall,2004,21.8,"1
609720,Overall,Overall,2005,21.6,"1
609720,Overall,Overall,2006,21.5,"1
609720,Overall,Overall,2007,22.3,852
609720,Overall,Overall,2008,22.7,998
609720,Overall,Overall,2009,22.4,989
609720,Overall,Overall,2010,22.9,986
609720,Overall,Overall,2011,23.5,972
609720,Overall,Overall,2012,23.9,964
609720,Overall,Overall,2013,24.8,982
609720,Overall,Overall,2014,24.0,"1
609720,Overall,Overall,2015,25.1,777
800012,Overall,Overall,2015,7.6,12
400119,Overall,Overall,2015,16.6,94
609738,Overall,Overall,2001,21.1,315
609738,Overall,Overall,2002,21.2,296
609738,Overall,Overall,2003,20.7,334
609738,Overall,Overall,2004,20.6,450
609738,Overall,Overall,2005,20.7,540
609738,Overall,Overall,2006,21.7,485
609738,Overall,Overall,2007,21.6,491
609738,Overall,Overall,2008,21.8,499
609738,Overall,Overall,2009,21.7,470
609738,Overall,Overall,2010,21.4,451
609738,Overall,Overall,2011,21.6,505
609738,Overall,Overall,2012,22.3,496
609738,Overall,Overall,2013,22.1,543
609738,Overall,Overall,2014,22.1,567
609738,Overall,Overall,2015,22.0,446
610391,Overall,Overall,2008,20.8,85
610391,Overall,Overall,2009,21.1,86
610391,Overall,Overall,2010,21.0,167
610391,Overall,Overall,2011,22.3,138
610391,Overall,Overall,2012,22.1,133
610391,Overall,Overall,2013,23.4,203
610391,Overall,Overall,2014,22.6,181
610391,Overall,Overall,2015,22.9,202
400137,Overall,Overall,2013,15.2,35
400137,Overall,Overall,2014,14.9,37
400137,Overall,Overall,2015,15.3,42
610582,Overall,Overall,2015,14.3,23
610580,Overall,Overall,2015,13.8,18
610566,Overall,Overall,2014,15.0,28
610566,Overall,Overall,2015,13.3,34
610567,Overall,Overall,2014,14.1,41
610567,Overall,Overall,2015,14.2,19
609722,Overall,Overall,2001,13.0,97
609722,Overall,Overall,2002,13.6,71
609722,Overall,Overall,2003,14.2,96
609722,Overall,Overall,2004,14.7,114
609722,Overall,Overall,2005,13.9,140
609722,Overall,Overall,2006,13.9,48
609722,Overall,Overall,2007,14.3,192
609722,Overall,Overall,2008,14.5,180
609722,Overall,Overall,2009,14.2,196
609722,Overall,Overall,2010,14.4,160
609722,Overall,Overall,2011,13.9,164
609722,Overall,Overall,2012,14.7,89
609722,Overall,Overall,2013,14.1,94
609722,Overall,Overall,2014,14.5,89
609722,Overall,Overall,2015,15.2,81
609780,Overall,Overall,2015,19.1,67
610502,Overall,Overall,2010,17.3,89
610502,Overall,Overall,2011,17.7,76
610502,Overall,Overall,2012,17.5,79
610502,Overall,Overall,2013,17.9,83
610502,Overall,Overall,2014,17.4,74
609723,Overall,Overall,2001,13.3,222
609723,Overall,Overall,2002,13.3,195
609723,Overall,Overall,2003,13.4,221
609723,Overall,Overall,2004,13.5,223
609723,Overall,Overall,2005,13.9,206
609723,Overall,Overall,2006,13.8,225
609723,Overall,Overall,2007,13.9,254
609723,Overall,Overall,2008,14.2,175
609723,Overall,Overall,2009,13.8,223
609723,Overall,Overall,2010,13.6,194
609723,Overall,Overall,2011,14.6,135
609723,Overall,Overall,2012,14.4,144
609723,Overall,Overall,2013,14.2,141
609723,Overall,Overall,2014,14.6,156
609723,Overall,Overall,2015,15.0,97
609724,Overall,Overall,2001,16.0,321
609724,Overall,Overall,2002,15.8,313
609724,Overall,Overall,2003,16.1,319
609724,Overall,Overall,2004,16.7,311
609724,Overall,Overall,2005,16.9,316
609724,Overall,Overall,2006,16.7,305
609724,Overall,Overall,2007,16.6,363
609724,Overall,Overall,2008,16.7,388
609724,Overall,Overall,2009,16.5,323
609724,Overall,Overall,2010,16.7,287
609724,Overall,Overall,2011,15.9,389
609724,Overall,Overall,2012,16.7,443
609724,Overall,Overall,2013,17.0,337
609724,Overall,Overall,2014,16.8,376
609724,Overall,Overall,2015,18.0,372
609725,Overall,Overall,2001,18.4,401
609725,Overall,Overall,2002,18.6,388
609725,Overall,Overall,2003,18.3,381
609725,Overall,Overall,2004,18.9,438
609725,Overall,Overall,2005,19.1,432
609725,Overall,Overall,2006,19.2,392
609725,Overall,Overall,2007,19.4,426
609725,Overall,Overall,2008,18.0,390
609725,Overall,Overall,2009,18.1,339
609725,Overall,Overall,2010,18.7,299
609725,Overall,Overall,2011,17.8,293
609725,Overall,Overall,2012,18.1,348
609725,Overall,Overall,2013,18.2,299
609725,Overall,Overall,2014,17.6,256
609725,Overall,Overall,2015,17.4,296
610385,Overall,Overall,2008,15.8,72
610385,Overall,Overall,2009,15.5,59
610385,Overall,Overall,2010,15.8,55
610385,Overall,Overall,2011,15.6,65
610385,Overall,Overall,2012,16.5,78
610385,Overall,Overall,2013,15.9,70
610385,Overall,Overall,2014,15.2,73
610385,Overall,Overall,2015,15.7,59
400097,Overall,Overall,2012,20.8,174
400097,Overall,Overall,2013,20.9,204
400097,Overall,Overall,2014,20.9,190
400097,Overall,Overall,2015,22.2,213
400052,Overall,Overall,2011,20.1,109
400052,Overall,Overall,2012,19.3,140
400052,Overall,Overall,2013,19.3,134
400052,Overall,Overall,2014,19.5,143
400052,Overall,Overall,2015,18.6,165
400053,Overall,Overall,2010,18.8,102
400053,Overall,Overall,2011,20.0,116
400053,Overall,Overall,2012,20.1,129
400053,Overall,Overall,2013,20.5,136
400053,Overall,Overall,2014,20.4,134
400053,Overall,Overall,2015,19.0,149
400098,Overall,Overall,2012,20.8,179
400098,Overall,Overall,2013,21.3,243
400098,Overall,Overall,2014,21.3,189
400098,Overall,Overall,2015,21.8,175
400051,Overall,Overall,2002,18.2,86
400051,Overall,Overall,2003,17.3,95
400051,Overall,Overall,2004,18.2,107
400051,Overall,Overall,2005,18.4,102
400051,Overall,Overall,2006,18.6,85
400051,Overall,Overall,2007,18.6,114
400051,Overall,Overall,2008,18.4,113
400051,Overall,Overall,2009,19.3,109
400051,Overall,Overall,2010,19.8,122
400051,Overall,Overall,2011,20.6,135
400051,Overall,Overall,2012,20.0,144
400051,Overall,Overall,2013,20.4,136
400051,Overall,Overall,2014,19.8,152
400051,Overall,Overall,2015,20.8,144
400054,Overall,Overall,2009,20.0,116
400054,Overall,Overall,2010,19.9,114
400054,Overall,Overall,2011,21.0,126
400054,Overall,Overall,2012,21.4,179
400054,Overall,Overall,2013,20.9,168
400054,Overall,Overall,2014,21.5,199
400054,Overall,Overall,2015,20.6,200
400055,Overall,Overall,2009,19.2,107
400055,Overall,Overall,2010,19.5,106
400055,Overall,Overall,2011,20.2,116
400055,Overall,Overall,2012,21.0,131
400055,Overall,Overall,2013,20.1,149
400055,Overall,Overall,2014,20.1,151
400055,Overall,Overall,2015,19.6,142
400056,Overall,Overall,2010,19.0,92
400056,Overall,Overall,2011,18.9,122
400056,Overall,Overall,2012,19.7,118
400056,Overall,Overall,2013,18.3,117
400056,Overall,Overall,2014,19.1,145
400056,Overall,Overall,2015,18.7,130
400057,Overall,Overall,2011,21.1,153
400057,Overall,Overall,2012,21.9,170
400057,Overall,Overall,2013,21.7,190
400057,Overall,Overall,2014,22.8,191
400057,Overall,Overall,2015,22.2,201
400106,Overall,Overall,2013,19.5,128
400106,Overall,Overall,2014,19.8,148
400106,Overall,Overall,2015,19.2,171
400118,Overall,Overall,2015,18.8,156
400117,Overall,Overall,2015,20.1,169
609691,Overall,Overall,2007,15.1,207
609691,Overall,Overall,2008,15.3,211
609691,Overall,Overall,2009,15.4,189
609691,Overall,Overall,2010,15.2,195
609691,Overall,Overall,2011,15.4,227
609691,Overall,Overall,2012,15.4,212
609691,Overall,Overall,2013,15.9,181
609691,Overall,Overall,2014,16.3,204
609691,Overall,Overall,2015,15.9,257
609749,Overall,Overall,2001,25.0,79
609749,Overall,Overall,2002,25.3,348
609749,Overall,Overall,2003,26.8,218
609749,Overall,Overall,2004,28.2,195
609749,Overall,Overall,2005,27.4,201
609749,Overall,Overall,2006,27.1,261
609749,Overall,Overall,2007,27.5,290
609749,Overall,Overall,2008,28.5,249
609749,Overall,Overall,2009,28.8,235
609749,Overall,Overall,2010,28.5,297
609749,Overall,Overall,2011,28.8,251
609749,Overall,Overall,2012,29.6,254
609749,Overall,Overall,2013,29.4,256
609749,Overall,Overall,2014,29.1,265
609749,Overall,Overall,2015,28.7,254
400058,Overall,Overall,2001,14.8,74
400058,Overall,Overall,2002,15.1,60
400058,Overall,Overall,2003,14.1,83
400058,Overall,Overall,2004,15.7,83
400058,Overall,Overall,2005,15.5,86
400058,Overall,Overall,2006,15.7,66
400058,Overall,Overall,2007,16.8,90
400058,Overall,Overall,2008,16.2,90
400058,Overall,Overall,2009,15.7,91
400058,Overall,Overall,2010,15.9,99
400058,Overall,Overall,2011,16.1,102
400058,Overall,Overall,2012,17.2,92
400058,Overall,Overall,2013,16.3,103
400058,Overall,Overall,2014,15.9,81
400058,Overall,Overall,2015,16.5,89
400059,Overall,Overall,2010,15.9,95
400059,Overall,Overall,2011,15.9,88
400059,Overall,Overall,2012,16.6,81
400059,Overall,Overall,2013,16.1,94
400059,Overall,Overall,2014,16.1,81
400059,Overall,Overall,2015,15.3,83
610529,Overall,Overall,2012,18.1,84
610529,Overall,Overall,2013,17.8,95
610529,Overall,Overall,2014,18.4,126
610529,Overall,Overall,2015,19.7,98
610569,Overall,Overall,2014,18.7,10
610569,Overall,Overall,2015,17.0,20
610570,Overall,Overall,2015,14.6,19
610571,Overall,Overall,2014,13.7,43
610571,Overall,Overall,2015,14.8,29
610389,Overall,Overall,2001,13.1,85
610389,Overall,Overall,2002,13.8,103
610389,Overall,Overall,2003,13.2,140
610389,Overall,Overall,2004,13.6,102
610389,Overall,Overall,2009,14.1,224
610389,Overall,Overall,2010,14.6,160
610389,Overall,Overall,2011,14.9,160
610389,Overall,Overall,2012,14.3,148
610389,Overall,Overall,2013,14.0,161
610389,Overall,Overall,2014,14.8,102
610389,Overall,Overall,2015,14.0,101
400173,Overall,Overall,2015,15.1,82
610557,Overall,Overall,2012,14.9,87
610557,Overall,Overall,2013,14.7,88
610557,Overall,Overall,2014,14.9,113
610557,Overall,Overall,2015,14.8,87
610568,Overall,Overall,2014,14.7,89
610568,Overall,Overall,2015,14.9,79
609680,Overall,Overall,2003,23.3,274
609680,Overall,Overall,2004,25.3,151
609680,Overall,Overall,2005,25.8,147
609680,Overall,Overall,2006,25.9,188
609680,Overall,Overall,2007,26.3,246
609680,Overall,Overall,2008,27.0,198
609680,Overall,Overall,2009,28.1,161
609680,Overall,Overall,2010,27.6,245
609680,Overall,Overall,2011,27.0,220
609680,Overall,Overall,2012,27.8,253
609680,Overall,Overall,2013,29.3,139
609680,Overall,Overall,2014,29.1,229
609680,Overall,Overall,2015,29.5,196
610386,Overall,Overall,2001,15.3,11
610386,Overall,Overall,2002,,4
610386,Overall,Overall,2003,14.6,11
610386,Overall,Overall,2004,14.5,10
610386,Overall,Overall,2005,14.3,10
610386,Overall,Overall,2007,14.6,36
610386,Overall,Overall,2008,14.4,29
610386,Overall,Overall,2009,15.1,25
610386,Overall,Overall,2010,13.8,41
610386,Overall,Overall,2011,13.4,56
610386,Overall,Overall,2012,13.6,59
610386,Overall,Overall,2013,13.6,62
610386,Overall,Overall,2014,14.1,51
400061,Overall,Overall,2009,14.9,77
400061,Overall,Overall,2010,15.7,111
400061,Overall,Overall,2011,15.7,79
400061,Overall,Overall,2012,16.5,106
400061,Overall,Overall,2013,16.2,93
400061,Overall,Overall,2014,16.6,111
400061,Overall,Overall,2015,16.1,88
400062,Overall,Overall,2009,16.2,43
400062,Overall,Overall,2010,16.0,99
400062,Overall,Overall,2011,15.9,109
400062,Overall,Overall,2012,16.1,112
400062,Overall,Overall,2013,15.9,99
400062,Overall,Overall,2014,16.6,112
400062,Overall,Overall,2015,16.2,103
400066,Overall,Overall,2011,17.4,70
400066,Overall,Overall,2012,16.5,61
400066,Overall,Overall,2013,16.7,52
400066,Overall,Overall,2014,17.6,80
400066,Overall,Overall,2015,16.4,75
400064,Overall,Overall,2001,15.0,21
400064,Overall,Overall,2002,16.3,23
400064,Overall,Overall,2003,15.5,21
400064,Overall,Overall,2004,16.0,21
400064,Overall,Overall,2005,16.7,22
400064,Overall,Overall,2006,16.1,48
400064,Overall,Overall,2007,16.5,45
400064,Overall,Overall,2008,16.3,46
400064,Overall,Overall,2009,16.9,40
400064,Overall,Overall,2010,17.4,44
400064,Overall,Overall,2011,17.5,49
400064,Overall,Overall,2012,18.2,47
400064,Overall,Overall,2013,18.5,50
400064,Overall,Overall,2014,19.6,48
400064,Overall,Overall,2015,18.7,59
609727,Overall,Overall,2001,13.3,107
609727,Overall,Overall,2002,13.5,105
609727,Overall,Overall,2003,13.7,129
609727,Overall,Overall,2004,14.0,127
609727,Overall,Overall,2005,14.1,127
609727,Overall,Overall,2006,14.4,115
609727,Overall,Overall,2007,14.5,92
609727,Overall,Overall,2008,14.2,108
609727,Overall,Overall,2009,13.8,175
609727,Overall,Overall,2010,14.1,123
609727,Overall,Overall,2011,15.1,97
609727,Overall,Overall,2012,14.1,105
609727,Overall,Overall,2013,15.2,113
609727,Overall,Overall,2014,14.7,118
609727,Overall,Overall,2015,15.2,131
610304,Overall,Overall,2003,13.5,35
610304,Overall,Overall,2004,13.7,48
610304,Overall,Overall,2005,13.8,48
610304,Overall,Overall,2006,14.7,29
610304,Overall,Overall,2007,15.2,40
610304,Overall,Overall,2008,15.0,33
610304,Overall,Overall,2009,17.6,89
610304,Overall,Overall,2010,18.7,61
610304,Overall,Overall,2011,18.6,102
610304,Overall,Overall,2012,18.9,67
610304,Overall,Overall,2013,18.8,107
610304,Overall,Overall,2014,19.3,88
610304,Overall,Overall,2015,19.4,107
400070,Overall,Overall,2008,16.4,18
400070,Overall,Overall,2009,13.6,36
400070,Overall,Overall,2010,13.7,26
400070,Overall,Overall,2011,13.2,30
400070,Overall,Overall,2012,13.9,39
400070,Overall,Overall,2013,13.7,22
400070,Overall,Overall,2014,14.6,20
400070,Overall,Overall,2015,12.6,12
400109,Overall,Overall,2011,13.5,27
400109,Overall,Overall,2012,13.5,57
400109,Overall,Overall,2013,13.8,57
400109,Overall,Overall,2014,13.6,44
400109,Overall,Overall,2015,13.7,39
609679,Overall,Overall,2001,17.2,246
609679,Overall,Overall,2002,17.1,263
609679,Overall,Overall,2003,16.9,305
609679,Overall,Overall,2004,18.1,269
609679,Overall,Overall,2005,17.6,267
609679,Overall,Overall,2006,17.3,258
609679,Overall,Overall,2007,17.5,290
609679,Overall,Overall,2008,17.7,321
609679,Overall,Overall,2009,17.4,186
609679,Overall,Overall,2010,17.5,294
609679,Overall,Overall,2011,17.9,343
609679,Overall,Overall,2012,17.9,324
609679,Overall,Overall,2013,18.3,306
609679,Overall,Overall,2014,18.6,310
609679,Overall,Overall,2015,18.0,389
610334,Overall,Overall,2007,15.6,127
610334,Overall,Overall,2008,15.6,98
610334,Overall,Overall,2009,15.2,110
610334,Overall,Overall,2010,14.9,113
610334,Overall,Overall,2011,15.3,117
610334,Overall,Overall,2012,15.4,116
610334,Overall,Overall,2013,14.8,92
610334,Overall,Overall,2014,14.8,102
610334,Overall,Overall,2015,14.1,114
609682,Overall,Overall,2001,13.8,94
609682,Overall,Overall,2002,14.5,81
609682,Overall,Overall,2003,14.5,98
609682,Overall,Overall,2004,14.5,92
609682,Overall,Overall,2005,15.2,83
609682,Overall,Overall,2006,14.6,81
609682,Overall,Overall,2007,15.3,70
609682,Overall,Overall,2008,14.3,89
609682,Overall,Overall,2009,14.9,112
609682,Overall,Overall,2010,15.0,89
609682,Overall,Overall,2011,14.1,109
609682,Overall,Overall,2012,14.8,116
609682,Overall,Overall,2013,14.6,73
609682,Overall,Overall,2014,14.7,88
609682,Overall,Overall,2015,14.4,92
610390,Overall,Overall,2008,18.7,81
610390,Overall,Overall,2009,18.3,76
610390,Overall,Overall,2010,19.5,70
610390,Overall,Overall,2011,18.7,85
610390,Overall,Overall,2012,18.5,89
610390,Overall,Overall,2013,18.7,116
610390,Overall,Overall,2014,19.0,95
610390,Overall,Overall,2015,18.6,141
609707,Overall,Overall,2001,12.9,91
609707,Overall,Overall,2002,13.0,131
609707,Overall,Overall,2003,13.6,165
609707,Overall,Overall,2004,14.2,122
609707,Overall,Overall,2005,14.0,135
609707,Overall,Overall,2006,13.5,191
609707,Overall,Overall,2007,13.7,176
609707,Overall,Overall,2008,14.1,250
609707,Overall,Overall,2009,13.5,232
609707,Overall,Overall,2010,13.2,117
609707,Overall,Overall,2011,13.6,188
609707,Overall,Overall,2012,13.8,154
609707,Overall,Overall,2013,13.4,96
609707,Overall,Overall,2014,14.1,88
609707,Overall,Overall,2015,13.9,78
609728,Overall,Overall,2001,15.5,191
609728,Overall,Overall,2002,15.2,233
609728,Overall,Overall,2003,14.8,220
609728,Overall,Overall,2004,15.7,244
609728,Overall,Overall,2005,15.7,256
609728,Overall,Overall,2006,14.9,229
609728,Overall,Overall,2007,15.3,240
609728,Overall,Overall,2008,15.8,294
609728,Overall,Overall,2009,15.3,287
609728,Overall,Overall,2010,15.8,233
609728,Overall,Overall,2011,15.6,252
609728,Overall,Overall,2012,15.2,276
609728,Overall,Overall,2013,15.6,288
609728,Overall,Overall,2014,15.6,323
609728,Overall,Overall,2015,16.0,283
609729,Overall,Overall,2001,14.9,325
609729,Overall,Overall,2002,15.2,424
609729,Overall,Overall,2003,15.1,341
609729,Overall,Overall,2004,15.1,349
609729,Overall,Overall,2005,16.0,359
609729,Overall,Overall,2006,15.7,326
609729,Overall,Overall,2007,15.9,298
609729,Overall,Overall,2008,16.2,255
609729,Overall,Overall,2009,15.4,331
609729,Overall,Overall,2010,15.4,342
609729,Overall,Overall,2011,15.6,435
609729,Overall,Overall,2012,15.5,477
609729,Overall,Overall,2013,15.4,518
609729,Overall,Overall,2014,16.2,489
609729,Overall,Overall,2015,16.6,490
609730,Overall,Overall,2001,14.8,209
609730,Overall,Overall,2002,15.1,257
609730,Overall,Overall,2003,15.3,258
609730,Overall,Overall,2004,15.4,196
609730,Overall,Overall,2005,16.1,189
609730,Overall,Overall,2006,16.4,229
609730,Overall,Overall,2007,15.6,228
609730,Overall,Overall,2008,15.7,233
609730,Overall,Overall,2009,15.0,219
609730,Overall,Overall,2010,15.5,180
609730,Overall,Overall,2011,15.8,236
609730,Overall,Overall,2012,16.5,176
609730,Overall,Overall,2013,17.3,208
609730,Overall,Overall,2014,18.4,237
609730,Overall,Overall,2015,19.7,284
400073,Overall,Overall,2008,14.9,75
400073,Overall,Overall,2009,15.3,70
400073,Overall,Overall,2010,15.5,74
400073,Overall,Overall,2011,15.2,91
400073,Overall,Overall,2012,14.9,80
400073,Overall,Overall,2013,14.9,59
400073,Overall,Overall,2014,14.6,78
400073,Overall,Overall,2015,14.1,51
609692,Overall,Overall,2001,15.6,231
609692,Overall,Overall,2002,15.5,297
609692,Overall,Overall,2003,15.7,282
609692,Overall,Overall,2004,16.2,295
609692,Overall,Overall,2005,15.7,299
609692,Overall,Overall,2006,16.1,346
609692,Overall,Overall,2007,16.9,375
609692,Overall,Overall,2008,17.0,395
609692,Overall,Overall,2009,16.5,305
609692,Overall,Overall,2010,16.1,357
609692,Overall,Overall,2011,16.2,304
609692,Overall,Overall,2012,16.9,340
609692,Overall,Overall,2013,16.7,320
